,label_pl,text_pl
165,Ospa wietrzna,"Swędzenie utrudnia mi spanie w nocy. Wydaje się, że nie mogę odpocząć, ponieważ wysypka jest tak swędząca i nieprzyjemna. Czuję się naprawdę zmęczony i wyczerpany."
166,Ospa wietrzna,"Nie mam już sił i straciłam apetyt. Mam wysoką gorączkę i silny ból głowy i nie wiem, co się dzieje."
167,Ospa wietrzna,"Wysoka gorączka i powiększone węzły chłonne powodują u mnie duży dyskomfort. Boli mnie głowa, czuję się osłabiona i zmęczona. Przez gorączkę trudno mi się skoncentrować."
168,Ospa wietrzna,"Wysypka na skórze powoduje wiele dolegliwości. Jest czerwony i zapalny, rozprzestrzenia się po całym ciele. Wysypce towarzyszy intensywne swędzenie, szczególnie na rękach i nogach."
169,Ospa wietrzna,"Na całym ciele mam czerwone plamy, których nie potrafię wyjaśnić. Plamy swędzą, zaczynają puchnąć i szybko się rozprzestrzeniają."
170,Ospa wietrzna,Mam małe węzły chłonne na rękach i twarzy. Swędzenie bardzo utrudnia mi dzień.
171,Ospa wietrzna,Nie mam już sił i straciłam apetyt. Bardzo źle się czuję i nie wiem co mi jest. Poza tym na mojej skórze zaczynają pojawiać się małe czerwone plamki.
172,Ospa wietrzna,Od kilku dni mam lekką gorączkę i zaczyna mnie to niepokoić. Gorączce towarzyszy silny ból głowy. Czuję się słaby i ospały.
173,Ospa wietrzna,"Mam powiększone węzły chłonne i czerwone plamy na całym ciele, które powodują dyskomfort. Mam też łagodną gorączkę i przez większość czasu czuję się zmęczona."
174,Ospa wietrzna,Cierpię na silne swędzenie na całym ciele i doprowadza mnie to do szaleństwa. Mam też czerwoną i irytującą wysypkę.
175,Ospa wietrzna,"Widziałem wysypki na mojej skórze i trudno mi się nie drapać. Poza tym od kilku dni mam wysoką gorączkę. Nie jestem pewien, co jest tego przyczyną."
176,Ospa wietrzna,"Mam małe czerwone plamki na całym ciele, których nie rozumiem. Martwi mnie to. Straciłem apetyt, każdej nocy jestem wyczerpany i mam silny ból głowy."
177,Ospa wietrzna,"Jest mi naprawdę niedobrze i straciłem apetyt. Widziałem małe czerwone plamy na ramionach, szyi i twarzy, które swędziały, gdy ich dotykałem."
178,Ospa wietrzna,"Mam czerwone plamy na rękach i nogach, a ich swędzenie utrudnia mi spanie w nocy. Mam też silne bóle głowy i lekką gorączkę."
179,Ospa wietrzna,Powiększone węzły chłonne sprawiają mi ogromny ból. Mam wysypkę na całym ciele i przez to nie mogę spać całą noc.
180,Ospa wietrzna,Wysypka skórna sprawia mi duży ból i dyskomfort. Jest czerwony i spuchnięty i rozprzestrzenia się po całym ciele.
181,Ospa wietrzna,Mam wysoką gorączkę i lekki ból głowy. Przez większość czasu jestem zmęczony i całkowicie straciłem apetyt.
182,Ospa wietrzna,"Moje ramiona i twarz mają małe węzły chłonne, które zaczynają puchnąć. Mój dzień stał się naprawdę nieszczęśliwy przez ciągłe swędzenie i ból."
183,Ospa wietrzna,"Moje ramiona i szyja mają duże węzły chłonne, które swędzą, gdy ich dotykam. Swędzenie sprawiło, że mój dzień był wyjątkowo nieprzyjemny."
184,Ospa wietrzna,"Wysypka skórna sprawia mi ogromny ból. W pobliżu szyi pojawiają się również małe czerwone plamki. Od wczoraj mam silną gorączkę, ból głowy i zmęczenie."
185,Ospa wietrzna,"Zaczynają mi pojawiać się maleńkie czerwone plamki na całej twarzy i szyi i swędzą, gdy ich dotykam. Swędzenie bardzo utrudnia mi dzień."
186,Ospa wietrzna,"Całkowicie straciłam apetyt i nie mam ochoty nic jeść. Mam ochotę wymiotować i czuję się wyczerpana. Zauważyłem wysypkę na skórze, co bardzo mnie niepokoi."
187,Ospa wietrzna,Mam wysoką gorączkę i silny ból głowy. Nie mogę nic jeść i mam ochotę wymiotować. Na moich ramionach pojawiają się też czerwone plamy. Naprawdę się martwię.
188,Ospa wietrzna,Niepokoją mnie te czerwone plamy na skórze. Rozprzestrzenia się szybko i powoduje wiele problemów. Każdej nocy miałem też łagodną gorączkę i ból głowy.
189,Ospa wietrzna,"Czuję się naprawdę nieswojo i nieswojo. Nie jestem pewien, co to może być. Widziałem wysypki na rękach i nogach. Straciłem apetyt i każdego dnia czuję się wyczerpany."
190,Ospa wietrzna,"Mam powiększone czerwone węzły chłonne na rękach i nogach, które swędzą, gdy ich dotykam. Do tego mam straszny ból głowy i lekką gorączkę. Nie mam ochoty nic jeść i straciłam apetyt."
191,Ospa wietrzna,Jestem naprawdę wyczerpany i brakuje mi energii. W ciągu dnia ledwo mogę utrzymać oczy otwarte. Mam lekką gorączkę i nie mam ochoty nic jeść. Chyba straciłem apetyt.
192,Ospa wietrzna,Jestem wyczerpany i straciłem apetyt. Wymiotuję i nie mogę nic zjeść. Ponadto na skórze i w pobliżu szyi zaczynają pojawiać się małe czerwone plamki. Naprawdę martwię się o swoje zdrowie.
193,Ospa wietrzna,Na całym ciele mam małe czerwone plamki. Plamy swędzą i powodują dyskomfort. Mam też lekką gorączkę i ból głowy.
194,Ospa wietrzna,"Cierpię na silny świąd na całym ciele, któremu towarzyszy gorączka i ból głowy. Czerwone plamy zaczynają puchnąć i z każdym dniem robi się naprawdę nieprzyjemnie."
195,Ospa wietrzna,"Każdego dnia czuję się zmęczony. Mam czerwone plamy na ramionach i plecach i swędzi mnie, gdy ich dotykam. Naprawdę się martwię i nie wiem, co robić."
196,Ospa wietrzna,"Wysoka gorączka, powiększone węzły chłonne i ból głowy sprawiają mi wiele kłopotów. Nie mam ochoty nic jeść, czuję się osłabiona i zmęczona. Trudno mi się skoncentrować na codziennym życiu."
197,Ospa wietrzna,"Mam wysoką gorączkę, czerwone plamy i wysypkę na całym ciele. Czuję się wyczerpany i całkowicie straciłem apetyt, przez co jestem słaby i ospały. Naprawdę się martwię."
198,Ospa wietrzna,"Widziałem wysypkę na ramionach i szyi i swędzi, gdy je drapię. Od kilku dni mam też wysoką gorączkę. Nie mam pojęcia, co jest tego przyczyną. Swędzenie powoduje u mnie wiele dolegliwości."
199,Ospa wietrzna,"Na całym ciele mam czerwone, spuchnięte plamy. Swędzą, gdy ich dotykam. Poza tym mam wysoką gorączkę, ból głowy i zawsze czuję się wyczerpana."
200,Liszajec,Wystąpiła u mnie wysypka skórna na twarzy i szyi. Wysypka składa się z czerwonych ran z pęcherzami. Martwię się o swoje zdrowie.
201,Liszajec,"Wystąpiły u mnie wysypki skórne w postaci pęcherzy. Pęcherzowe rany są wypukłe, wypełnione płynem i bolesne w dotyku. Ja też cierpię na wysoką gorączkę."
202,Liszajec,Mam wysoką gorączkę. W pobliżu nosa pojawiają mi się czerwone rany. Rany są bolesne i wydziela się z nich żółtawy rdzawy śluz.
203,Liszajec,"Wokół nosa mam wysypkę z dużymi czerwonymi ranami. Zauważyłem, że wysypka rozprzestrzeniała się na inne części ciała. Poza tym każdej nocy mam wysoką gorączkę."
204,Liszajec,Od kilku dni cierpię na wysoką gorączkę. W pobliżu nosa rozwijają się rany. Rany są bolesne i obecnie czuję się bardzo niekomfortowo.
205,Liszajec,"Na mojej skórze pojawiły się wysypki, głównie w pobliżu nosa. Wysypka rozprzestrzenia się na inne części ciała. Naprawdę się tym martwię."
206,Liszajec,Odczuwam ogromne zmęczenie i wysoką gorączkę. W pobliżu nosa i ust występują wysypki. Wysypka swędzi i bardzo utrudnia mi spanie.
207,Liszajec,Mam ogromną gorączkę i osłabienie. Pojawiły mi się rany na twarzy. Rany swędzą i są nieprzyjemne. Często z ran wypływa żółtawy śluz.
208,Liszajec,"Zauważyłem, że rany goją się dłużej i są bardziej podatne na infekcje. Rany na mojej twarzy są spuchnięte i wrażliwe w dotyku, a ich dotykanie jest bardzo niewygodne."
209,Liszajec,"Na mojej twarzy i w pobliżu nosa pojawiają się czerwone rany. Zauważyłem, że wysypka rozprzestrzenia się szybciej na szyi i klatce piersiowej."
210,Liszajec,Rany wokół nosa pokryły się strupem i są trudne do dotknięcia. Z ran wypływał żółto-rdzawy śluz. Obsługa zajmuje dużo więcej czasu.
211,Liszajec,"Kilka dni temu pojawiła się u mnie niewielka wysypka w pobliżu nosa. Teraz wysypce towarzyszy pieczenie i zaczerwienienie skóry. Mam wrażenie, że to jakaś infekcja."
212,Liszajec,"Początkowo pojawiły się małe czerwone rany w pobliżu nosa i szyi. Teraz mam wysoką gorączkę, a rany stały się bardziej bolesne i zaognione w ciągu ostatnich kilku dni."
213,Liszajec,"Zauważyłem wysypkę na skórze twarzy. Powstała w postaci pęcherzycy. Dzisiaj zaobserwowałem żółty płyn wypływający z ran, nie jestem pewien, co to jest."
214,Liszajec,"Rany na mojej twarzy zaczynają wypłakiwać przezroczysty płyn. Poza tym każdej nocy dostaję wysokiej gorączki i dreszczy, przez co nie mogę spać całą noc."
215,Liszajec,Początkowo miałem wysypkę na twarzy i w pobliżu nosa. Ale teraz wysypka rozprzestrzenia się wzdłuż moich rąk i nóg.
216,Liszajec,"Każdej nocy mam wysoką gorączkę i pojawiają się owrzodzenia na twarzy, szczególnie w pobliżu nosa. Zauważyłem, że rany goją się dłużej i są bardziej podatne na infekcje."
217,Liszajec,"Rany wokół nosa są teraz otoczone czerwoną skórą ze stanem zapalnym. Wysypka spowodowała, że ​​moja skóra stała się sucha i łuszcząca się, z widocznym żółtym płynem wypływającym z ran."
218,Liszajec,"Mam również objawy grypopodobne, takie jak gorączka i ból ciała. Zauważyłem czerwone wysypki i pęcherze w pobliżu nosa i warg. Swędzi i jest niewygodny."
219,Liszajec,Mam lekką gorączkę i ból głowy. W pobliżu nosa mam małe rany i wysypkę na szyi. Przechodzę teraz bardzo trudny okres.
220,Liszajec,"Wokół nosa pojawia się szczególnie dotkliwa wysypka z dużymi czerwonymi ranami, które są bolesne i wydzielają żółty rdzawy śluz."
221,Liszajec,"Rany występują na mojej twarzy, głównie w pobliżu nosa i warg. Rany powodują dyskomfort lub ból i wydziela się z nich żółty lub rdzawy płyn."
222,Liszajec,"Pojawiły mi się owrzodzenia na twarzy i nosie. Nie jestem pewien, co jest tego przyczyną. Rany na twarzy są opuchnięte i wrażliwe w dotyku, odczuwam pieczenie i zaczerwienienie skóry."
223,Liszajec,"W ciągu ostatnich kilku dni wysypka na mojej twarzy stała się bardziej bolesna i zaogniona, a z ran zaczyna płynąć przezroczysty płyn. Z każdym dniem staje się to niezwykle bolesne."
224,Liszajec,Mam wysypkę na twarzy. Zaczynam mieć małe rany wokół nosa i często z ran wypływa żółty płyn. Rany stają się niezwykle bolesne.
225,Liszajec,Czuję się naprawdę chory. Mam wysoką gorączkę i ból głowy. Zauważyłem wysypkę na rękach i twarzy. Bardzo się tym martwię. Dzisiaj zaobserwowałam czerwone owrzodzenia w okolicy nosa.
226,Liszajec,"Od kilku dni cierpię na wysoką gorączkę. Wokół nosa tworzą mi się rany, a na różnych częściach ciała pojawiają się wysypki. Rany są poważne i ostatnio czuję się naprawdę nieswojo."
227,Liszajec,Mam wysoką gorączkę i jestem bardzo słaby. Na mojej twarzy pojawiły się rany. Pęcherze swędzą i bolą. Z ran często wycieka żółty śluz.
228,Liszajec,"Mam wysypkę skórną z palącymi ranami. Pęcherzowe rany to wypełnione płynem, uniesione, czerwone zmiany, które są nieprzyjemne w dotyku. Mam też wysoką gorączkę."
229,Liszajec,"Chyba mam jakąś chorobę skóry. Mam wysypkę na twarzy i małe ranki w pobliżu nosa. Rany stały się czerwone i bolesne, wydziela się z nich jakiś żółty śluz."
230,Liszajec,"Zauważyłem, że rany na twarzy goją się wolniej i są bardziej podatne na zakażenie. Moje rany na policzkach są duże, bolesne w dotyku i niezwykle trudne do leczenia. Chyba nie mogę się pozbyć tych ran."
231,Liszajec,"Mam wysoką gorączkę. Miałem wysypkę skórną na twarzy, szyi i ramionach. Wysypka składa się z płonących czerwonych zmian. Martwię się o swoje zdrowie."
232,Liszajec,"Dostałam wysypki skórnej z pęcherzami. Pęcherzowe rany to wypełnione płynem, uniesione zmiany, które są nieprzyjemne w dotyku. Ja też mam wysoką gorączkę."
233,Liszajec,Mam wysoką temperaturę. W pobliżu nosa tworzą się czerwone rany. Zmiany są bolesne i sączy się z nich żółtawy rdzawy płyn.
234,Liszajec,"Mam wysypkę wokół nosa i ogromne czerwone rany. Jak zauważyłem, wysypka rozprzestrzenia się na inne miejsca na ciele. Poza tym każdej nocy mam wysoką temperaturę."
235,Liszajec,"Moje policzki i nos są pokryte czerwonymi ranami. Zauważyłem, że wysypka na szyi i klatce piersiowej rozprzestrzenia się szybciej. Mam też lekką gorączkę."
236,Liszajec,Moje rany na nosie zasklepiły się i stały się trudne do dotknięcia. Z ran wyciekał żółto-rdzawy płyn. Radzenie sobie z zażywaniem leków zajmuje dużo więcej czasu.
237,Liszajec,"Kilka dni temu wyczułam małą wysypkę wokół nosa. Wysypce towarzyszy teraz uczucie pieczenia, zaczerwienienie skóry i wydzielina. Myślę, że to jakiś rodzaj infekcji."
238,Liszajec,"Początkowo w pobliżu nosa i szyi pojawiły się małe czerwone rany. Mam teraz wysoką temperaturę, a rany stały się w ostatnich dniach bardziej bolesne i zaognione."
239,Liszajec,"Wokół nosa i warg pojawiła się wysypka z ogromnymi czerwonymi zmianami, które są bolesne i wydzielają żółtą rdzawą ciecz."
240,Liszajec,"Moja twarz jest pokryta ranami. Większość z nich znajduje się w pobliżu nosa i ust. Zmiany powodują dyskomfort lub cierpienie, wycieka z nich żółty lub rdzawy płyn."
241,Liszajec,"Zacząłem mieć owrzodzenia na twarzy i nosie. Nie mam pojęcia, co jest tego przyczyną. Moje rany na policzkach są duże i drażniące w dotyku, odczuwam pieczenie i zaczerwienienie skóry."
242,Liszajec,"W ciągu ostatnich dwóch dni wysypka na twarzy nasiliła się i zaostrzyła stan zapalny, a z pęcherzy zaczęła krwawić przejrzysta ropa. Radzenie sobie z tym jest naprawdę bolesne."
243,Liszajec,"Czuję, że mam chorobę skóry. Na twarzy mam wysypkę i małe pęcherze wokół nosa. Rany zrobiły się czerwone i bolesne, sączy się z nich żółta ciecz."
244,Liszajec,"Zauważyłam, że zmiany na twarzy goją się wolniej i są bardziej podatne na infekcje. Zmiany na policzkach są ogromne, nieprzyjemne w dotyku i niezwykle trudne do wyleczenia. Nie wydaje mi się, żeby te rany zniknęły."
245,Liszajec,"Mam wysoką temperaturę. Wystąpiła u mnie wysypka na twarzy, szyi i ramionach. Wysypka składa się z bolesnych czerwonych zmian. Moje zdrowie jest dla mnie problemem."
246,Liszajec,"W ciągu ostatniego tygodnia wysypka na twarzy stała się bardziej dotkliwa i bolesna, a z ran zaczęła wydzielać się żółta ciecz. Z dnia na dzień staje się to coraz bardziej bolesne."
247,Liszajec,Miałem wysypkę na twarzy. Pojawiają mi się małe ranki wokół nosa i często sączy się z nich żółtawy śluz. Zmiany stały się jeszcze bardziej bolesne.
248,Liszajec,Czuję się dość chory. Mam wysoką gorączkę i ból głowy. Wysypki pojawiły się na moich ramionach i twarzy. Jestem tym bardzo zaniepokojony. Dziś zauważyłam czerwone owrzodzenia wokół nosa i ust.
249,Liszajec,"Wysypki na mojej twarzy nie goją się. Próbowałem kilku leków, ale niewiele to pomaga. Ostatnio zauważyłem małe owrzodzenia w pobliżu nosa. Są bolesne i bardzo trudne w leczeniu."
250,Denga,Zmagam się z silnym bólem stawów i wymiotami. Wystąpiła u mnie wysypka skórna obejmująca całe ciało i towarzyszy jej intensywne swędzenie.
251,Denga,Pomimo przebywania w ciepłym otoczeniu odczuwam dreszcze i dreszcze. Cały czas bolą mnie plecy i mam czerwone plamy na ramionach.
252,Denga,"Odczuwam silny ból stawów, który utrudnia mi poruszanie się i wykonywanie codziennych czynności. Straciłam też apetyt, przez co czuję się osłabiona."
253,Denga,Często wymiotowałam i przez to straciłam apetyt. Cały czas bolą mnie stawy i plecy.
254,Denga,"Mam wysoką gorączkę, której towarzyszy silny ból głowy i ciała. Każdej nocy odczuwam dreszcze. Za oczami też czuję wyraźny ból."
255,Denga,"Czuję się strasznie zmęczona i zmęczona, nie mam już siły na nic. Pojawiła mi się wysypka na szyi, która swędzi przy dotyku."
256,Denga,"Odczuwam silny ból głowy, któremu towarzyszy ból za oczami. Straciłem apetyt i każdej nocy odczuwam dreszcze."
257,Denga,"Mam mdłości i ciągłą potrzebę wymiotowania. Czuję silny ból za oczami, a na ramionach mam małe czerwone plamki."
